Word,Auditory.mean,Gustatory.mean,Haptic.mean,Interoceptive.mean,Olfactory.mean,Visual.mean,Auditory.SD,Gustatory.SD,Haptic.SD,Interoceptive.SD,Olfactory.SD,Visual.SD,Max_strength.perceptual,Exclusivity.perceptual,Dominant.perceptual,Minkowski3.perceptual,N_known.perceptual,Percent_known.perceptual
CAMISOLE,0.067,0.0,3.4,0.267,0.2,3.867,0.258,0.0,1.454,0.594,0.414,1.457,3.867,0.496,Visual,4.597,15,0.938
ROPE,0.45,0.2,3.4,0.2,0.4,4.1,1.099,0.616,1.569,0.616,0.995,1.483,4.1,0.446,Visual,4.768,20,1.0
ROUGHING,1.8,0.7,3.4,2.6,0.55,2.9,1.824,1.38,1.465,1.392,0.945,1.586,3.4,0.238,Haptic,4.441,20,0.952
SQUEEZING,0.278,0.0,3.389,0.889,0.0,2.222,0.752,0.0,1.65,1.231,0.0,1.768,3.389,0.5,Haptic,3.699,18,1.0
GRAPPLING,1.444,0.222,3.389,1.167,0.222,3.222,1.542,0.647,1.944,1.654,0.647,1.833,3.389,0.328,Haptic,4.254,18,0.947
CAGE,1.0,0.0,3.389,0.167,0.222,4.111,1.372,0.0,2.062,0.514,0.647,1.568,4.111,0.462,Visual,4.783,18,1.0
FUZZ,0.5,0.389,3.389,0.167,0.0,3.778,1.339,1.195,1.72,0.383,0.0,1.555,3.778,0.459,Visual,4.531,18,1.0
BINDER,0.833,0.278,3.389,0.444,0.333,3.611,1.465,0.752,1.883,1.097,0.84,1.852,3.611,0.375,Visual,4.427,18,0.947
PRESSURE POINT,0.611,0.222,3.389,2.5,0.111,1.333,1.42,0.732,2.033,2.036,0.471,1.68,3.389,0.401,Haptic,3.852,18,1.0
SLEEPING BAG,0.667,0.0,3.389,0.444,0.444,3.944,1.372,0.0,1.852,0.984,1.199,1.514,3.944,0.444,Visual,4.653,18,1.0
FLUID,1.889,2.389,3.389,1.0,1.278,3.944,1.491,1.944,1.42,1.572,1.32,1.162,3.944,0.212,Visual,4.983,18,1.0
BRUSH,1.278,0.222,3.389,1.111,0.222,3.278,1.227,0.548,1.754,1.278,0.732,1.934,3.389,0.333,Haptic,4.266,18,1.0
FLANNEL,0.278,0.278,3.389,0.278,0.5,3.667,1.179,1.179,1.72,1.179,1.465,1.455,3.667,0.404,Visual,4.455,18,1.0
EPIDERMAL,0.278,0.056,3.389,1.333,0.167,2.0,0.958,0.236,2.033,1.815,0.383,2.058,3.389,0.462,Haptic,3.667,18,0.947
SCRATCHER,1.167,0.167,3.389,1.0,0.167,3.611,1.2,0.707,2.004,1.847,0.707,1.539,3.611,0.363,Visual,4.458,18,1.0
SCROTUM,0.0,0.056,3.389,1.278,0.222,4.611,0.0,0.236,1.819,2.137,0.428,0.778,4.611,0.483,Visual,5.181,18,0.947
DEADBOLT,1.667,0.0,3.389,0.0,0.0,4.111,2.086,0.0,1.914,0.0,0.0,1.491,4.111,0.448,Visual,4.835,18,0.947
THICKNESS,0.611,0.167,3.389,0.222,0.0,3.611,1.335,0.383,1.883,0.732,0.0,1.72,3.611,0.451,Visual,4.418,18,1.0
KNIFEBOARD,1.167,0.0,3.389,0.167,0.389,4.167,1.15,0.0,1.787,0.707,0.778,1.339,4.167,0.449,Visual,4.833,18,0.9
PLASTER CAST,0.769,0.231,3.385,0.769,1.154,4.615,1.235,0.832,1.758,1.536,1.625,0.87,4.615,0.401,Visual,5.187,13,0.867
BAMBOO,0.5,0.588,3.382,0.088,1.0,4.088,1.261,1.282,1.843,0.288,1.595,1.564,4.088,0.415,Visual,4.767,34,1.0
GRITTY,1.147,1.5,3.382,0.971,0.265,2.853,1.52,1.973,1.939,1.586,0.71,2.032,3.382,0.308,Haptic,4.076,34,1.0
ERGONOMIC,0.476,0.238,3.381,1.762,0.476,2.286,1.25,0.768,1.936,1.814,1.289,1.901,3.381,0.365,Haptic,3.832,21,0.875
OPENING,1.619,0.333,3.381,1.238,0.571,3.81,1.532,0.73,1.658,1.758,1.121,1.537,3.81,0.317,Visual,4.646,21,1.0
SOFA BED,0.188,0.0,3.375,0.375,0.0,3.875,0.544,0.0,1.857,1.258,0.0,1.544,3.875,0.496,Visual,4.59,16,1.0
BUBBLE BATH,1.75,0.375,3.375,1.25,2.0,4.125,1.915,1.258,1.928,1.844,1.751,1.147,4.125,0.291,Visual,4.987,16,1.0
TOOTH,0.5,0.812,3.375,1.375,0.062,3.25,0.894,1.424,1.5,1.821,0.25,1.88,3.375,0.353,Haptic,4.236,16,1.0
DAMPEN,1.312,0.375,3.375,1.188,0.562,2.562,1.778,1.258,1.708,1.94,1.413,1.999,3.375,0.32,Haptic,3.903,16,1.0
TEFLON,0.312,0.312,3.375,0.312,0.562,3.062,1.25,1.25,1.708,1.25,1.365,2.175,3.375,0.386,Haptic,4.07,16,0.889
NAKED,0.438,0.438,3.375,1.812,0.375,4.812,1.315,1.315,1.893,1.94,1.258,0.544,4.812,0.394,Visual,5.384,16,1.0
CROSSBAR,0.5,0.062,3.375,0.875,0.25,4.0,1.033,0.25,1.708,1.544,0.577,1.317,4.0,0.434,Visual,4.691,16,0.762
TANGIBLE,1.062,0.5,3.375,0.625,0.438,2.875,1.482,0.966,2.062,1.147,1.094,1.928,3.375,0.331,Haptic,3.997,16,1.0
ADHESIVENESS,0.312,0.0,3.375,0.125,0.0,3.188,0.793,0.0,1.996,0.5,0.0,1.94,3.375,0.482,Haptic,4.138,16,0.941
WART,0.25,0.0,3.375,0.875,0.312,4.375,0.775,0.0,1.821,1.204,1.25,1.204,4.375,0.476,Visual,4.972,16,1.0
UNCOATED,0.625,0.625,3.375,0.312,0.375,4.188,1.708,1.455,1.668,1.25,1.258,1.377,4.188,0.408,Visual,4.827,16,0.941
PILLOWCASE,0.188,0.0,3.375,0.062,0.562,3.062,0.544,0.0,1.784,0.25,1.094,2.144,3.375,0.466,Haptic,4.069,16,1.0
PUSHPIN,0.938,0.688,3.375,1.375,0.625,3.938,1.436,1.302,1.544,1.708,1.147,1.289,3.938,0.303,Visual,4.695,16,0.941
PUNCTURED,2.0,0.125,3.375,1.312,0.312,4.375,1.897,0.5,1.746,1.662,0.602,0.806,4.375,0.37,Visual,5.098,16,1.0
OILY,0.062,1.062,3.375,0.125,1.125,3.062,0.25,1.769,1.962,0.342,1.668,1.436,3.375,0.376,Haptic,4.117,16,1.0
WRIST WATCH,1.25,0.0,3.375,0.0,0.0,3.75,1.183,0.0,1.708,0.0,0.0,1.88,3.75,0.448,Visual,4.533,16,1.0
FISTING,0.625,0.25,3.375,2.5,0.25,3.0,1.258,0.775,2.029,2.309,0.775,2.033,3.375,0.312,Haptic,4.333,16,1.0
BATHE,2.375,0.438,3.375,1.938,1.312,3.875,2.125,1.263,1.408,2.081,1.74,1.258,3.875,0.258,Visual,4.928,16,1.0
LADDER,0.789,0.105,3.368,0.474,0.211,4.632,1.548,0.459,1.832,1.307,0.918,0.955,4.632,0.473,Visual,5.17,19,1.0
SLUSH,1.632,0.789,3.368,0.632,0.368,2.947,1.739,1.584,1.802,1.165,1.165,1.715,3.368,0.308,Haptic,4.101,19,0.95
WOOD,0.579,0.316,3.368,0.368,1.895,4.263,0.961,0.82,1.606,1.116,1.629,1.098,4.263,0.366,Visual,4.97,19,1.0
GLASS,1.211,0.211,3.368,0.105,0.184,4.211,1.63,0.664,1.422,0.388,0.652,1.166,4.211,0.442,Visual,4.858,38,1.0
STING,0.789,0.263,3.368,3.579,0.263,2.632,1.548,1.147,1.802,1.539,1.147,2.06,3.579,0.304,Interoceptive,4.685,19,1.0
PLASTICS,0.895,0.368,3.368,0.0,1.211,3.895,1.487,0.955,1.739,0.0,1.437,1.696,3.895,0.4,Visual,4.639,19,1.0
HUDDLING,0.632,0.0,3.368,1.0,0.158,3.105,1.212,0.0,1.674,1.633,0.375,2.105,3.368,0.408,Haptic,4.11,19,0.95
COLLAR,0.263,0.053,3.368,0.474,0.105,3.474,0.562,0.229,1.739,1.307,0.315,1.744,3.474,0.442,Visual,4.314,19,1.0
GANGBANG,2.316,1.0,3.368,2.526,1.211,3.474,1.734,1.374,1.862,2.065,1.653,1.645,3.474,0.178,Visual,4.812,19,1.0
KITCHEN TABLE,0.684,0.842,3.368,0.368,0.579,4.263,1.204,1.608,1.739,1.012,1.17,1.147,4.263,0.385,Visual,4.889,19,1.0
SOAKED,0.421,0.158,3.368,1.158,0.316,2.737,0.769,0.688,1.535,1.5,0.749,1.593,3.368,0.394,Haptic,3.923,19,1.0
SKETCHPAD,0.684,0.263,3.368,0.263,0.474,4.368,1.455,0.733,2.114,1.147,1.073,1.461,4.368,0.436,Visual,4.96,19,1.0
SEALING WAX,0.158,0.053,3.368,0.0,1.789,3.579,0.375,0.229,1.832,0.0,1.873,1.924,3.579,0.4,Visual,4.478,19,0.95
ROSE,0.263,0.316,3.368,0.684,3.895,4.474,0.562,0.749,1.535,1.003,1.37,1.02,4.474,0.324,Visual,5.721,19,1.0
CELERY,0.895,4.421,3.368,0.632,2.895,3.684,1.663,1.17,1.535,1.571,1.792,1.529,4.421,0.238,Gustatory,5.847,19,1.0
SWEATSHIRT,0.211,0.105,3.368,0.316,0.684,3.842,0.713,0.459,1.499,0.946,1.25,1.573,3.842,0.438,Visual,4.568,19,1.0
STRAWBOARD,0.182,0.091,3.364,0.091,0.364,4.182,0.405,0.302,1.69,0.302,0.674,1.25,4.182,0.495,Visual,4.809,11,0.647
HORSEHAIR,0.152,0.061,3.364,0.182,0.909,3.03,0.442,0.242,1.868,0.392,1.234,1.704,3.364,0.429,Haptic,4.054,33,0.943
TELEPHONE CORD,0.318,0.0,3.364,0.091,0.045,4.045,0.894,0.0,1.84,0.426,0.213,1.362,4.045,0.514,Visual,4.707,22,1.0
SLIMNESS,0.697,0.879,3.364,1.333,0.364,3.485,1.38,1.364,1.782,1.534,1.025,1.77,3.485,0.308,Visual,4.376,33,1.0
CELLOPHANE,1.714,0.0,3.357,0.071,0.357,4.5,1.773,0.0,1.499,0.267,0.745,0.65,4.5,0.45,Visual,5.118,14,0.875
DOWEL,0.286,0.0,3.357,0.143,0.143,4.357,0.611,0.0,2.023,0.535,0.363,1.499,4.357,0.526,Visual,4.94,14,0.778
PLIABLE,0.143,0.0,3.357,0.357,0.0,3.071,0.363,0.0,1.865,0.929,0.0,1.207,3.357,0.485,Haptic,4.059,14,0.737
OVERRIPE,0.429,3.571,3.357,0.714,2.857,3.429,1.089,1.95,1.781,1.139,2.07,1.604,3.571,0.219,Gustatory,5.283,14,0.778
PAINFULNESS,1.353,0.176,3.353,4.765,0.118,1.824,1.412,0.393,1.902,0.562,0.332,1.629,4.765,0.401,Interoceptive,5.365,17,1.0
WEIGHTY,0.647,0.059,3.353,1.059,0.0,2.941,1.222,0.243,2.06,1.749,0.0,2.015,3.353,0.416,Haptic,4.012,17,1.0
CATCH,1.176,0.0,3.353,0.412,0.0,4.059,1.629,0.0,2.029,0.87,0.0,1.345,4.059,0.451,Visual,4.736,17,1.0
PENCIL CASE,0.471,0.0,3.353,0.0,0.294,4.0,0.874,0.0,2.06,0.0,0.772,1.803,4.0,0.493,Visual,4.67,17,1.0
TOILET,2.529,0.294,3.353,1.529,2.294,4.412,1.7,1.213,1.835,2.035,1.404,0.87,4.412,0.286,Visual,5.377,17,1.0
BEDRAIL,0.059,0.0,3.353,0.0,0.0,3.941,0.243,0.0,1.869,0.0,0.0,1.749,3.941,0.536,Visual,4.625,17,1.0
RAG,1.059,0.471,3.353,0.529,1.353,3.588,1.676,1.068,1.73,1.007,1.579,1.417,3.588,0.301,Visual,4.445,17,1.0
GRANDBABY,3.882,0.176,3.353,1.706,2.529,4.294,1.933,0.529,2.06,2.114,2.183,1.359,4.294,0.258,Visual,5.814,17,1.0
HOLD TIGHT,0.529,0.0,3.353,0.941,0.059,2.588,1.068,0.0,1.835,1.345,0.243,1.77,3.353,0.449,Haptic,3.826,17,1.0
FIANCE,3.412,1.412,3.353,2.353,2.412,3.941,2.002,1.77,1.801,1.801,2.033,1.713,3.941,0.15,Visual,5.523,17,1.0
HIPBONE,0.471,0.235,3.353,2.647,0.235,2.118,1.068,0.664,1.32,1.869,0.664,1.965,3.353,0.344,Haptic,4.039,17,0.944
TOAST,0.824,4.647,3.353,0.529,3.529,4.294,1.237,0.606,1.693,1.231,1.505,0.92,4.647,0.24,Gustatory,6.398,17,1.0
HARDER,0.529,0.059,3.353,1.529,0.0,1.824,0.943,0.243,1.835,1.546,0.0,1.776,3.353,0.46,Haptic,3.621,17,1.0
NIGHTGOWN,0.412,0.294,3.353,0.529,0.412,4.0,1.228,1.213,1.766,1.375,1.228,1.414,4.0,0.412,Visual,4.672,17,1.0
PEDAL,0.529,0.0,3.353,0.294,0.0,3.471,1.068,0.0,1.869,0.588,0.0,1.972,3.471,0.454,Visual,4.303,17,0.944
COOLING,1.294,1.235,3.353,2.824,0.824,2.176,1.687,1.678,1.967,1.944,1.704,1.741,3.353,0.216,Haptic,4.22,17,1.0
PIERCED,0.647,0.176,3.353,1.471,0.176,3.765,1.115,0.728,1.656,1.841,0.728,1.715,3.765,0.374,Visual,4.555,17,0.944
HYPERSENSITIVITY,2.235,1.824,3.353,3.647,1.882,2.353,2.107,2.038,1.801,1.801,2.058,2.12,3.647,0.119,Interoceptive,4.975,17,0.944
SUPERHEATED,0.529,0.176,3.353,2.941,0.765,2.765,1.179,0.728,1.998,1.983,1.2,1.888,3.353,0.302,Haptic,4.395,17,0.895
SOFT SPOT,0.941,0.059,3.353,1.647,0.059,2.588,1.676,0.243,1.73,1.869,0.243,1.938,3.353,0.381,Haptic,3.922,17,0.944
LUBE,0.235,0.588,3.353,0.353,1.235,3.294,0.437,1.176,1.32,0.606,1.522,1.448,3.353,0.344,Haptic,4.228,17,1.0
TACTILE,0.706,0.529,3.353,1.412,0.529,1.235,1.532,1.505,2.178,2.093,1.505,1.715,3.353,0.364,Haptic,3.505,17,0.85
SHAVER,1.353,0.0,3.353,0.588,0.0,3.294,1.618,0.0,1.693,1.372,0.0,1.213,3.353,0.39,Haptic,4.238,17,1.0
COIL,1.0,0.176,3.353,0.765,0.529,3.471,1.696,0.728,1.801,1.251,1.125,2.095,3.471,0.354,Visual,4.329,17,1.0
STUBBLY,0.176,0.118,3.353,0.294,0.118,3.471,0.529,0.485,1.935,0.772,0.485,1.736,3.471,0.445,Visual,4.3,17,0.81
BACKSLAPPING,2.059,0.0,3.353,1.529,0.118,3.588,1.638,0.0,2.09,1.908,0.485,1.228,3.588,0.337,Visual,4.582,17,1.0
BOOTS,0.294,0.0,3.353,0.0,0.353,4.118,0.772,0.0,2.09,0.0,0.862,1.317,4.118,0.507,Visual,4.756,17,1.0
FINGERNAIL,0.45,0.15,3.35,0.45,0.05,3.75,0.999,0.366,1.694,1.05,0.224,1.372,3.75,0.451,Visual,4.49,20,1.0
BREAST,0.25,0.8,3.35,1.05,0.45,4.05,1.118,1.24,1.725,1.538,1.146,1.432,4.05,0.382,Visual,4.73,20,1.0
BOARD GAME,2.1,0.25,3.35,0.45,0.5,4.0,1.804,1.118,1.424,1.191,1.192,1.257,4.0,0.352,Visual,4.807,20,0.952
BEARD,0.1,0.0,3.35,0.05,0.05,4.35,0.447,0.0,1.785,0.224,0.224,1.04,4.35,0.551,Visual,4.931,20,1.0
TEA TRAY,0.5,0.4,3.35,0.35,0.55,4.2,1.192,1.273,1.843,1.182,1.432,1.576,4.2,0.412,Visual,4.821,20,1.0
IPAD,1.5,0.0,3.35,0.15,0.0,4.2,1.67,0.0,1.843,0.489,0.0,1.436,4.2,0.457,Visual,4.864,20,1.0
RASH,0.3,0.15,3.35,3.0,0.2,3.45,1.129,0.671,1.954,2.176,0.894,1.849,3.45,0.316,Visual,4.728,20,1.0
ICEPACK,0.15,0.05,3.35,0.55,0.15,2.75,0.489,0.224,1.725,1.146,0.489,1.832,3.35,0.471,Haptic,3.883,20,1.0
FLATNESS,1.15,0.6,3.35,0.35,0.2,4.0,1.755,1.429,1.843,1.137,0.894,1.17,4.0,0.394,Visual,4.693,20,1.0
SHOWERHEAD,1.7,0.1,3.35,0.4,0.05,4.35,1.72,0.447,1.663,0.821,0.224,1.137,4.35,0.432,Visual,4.998,20,1.0
GOUGE,0.533,0.067,3.333,1.733,0.333,3.8,1.125,0.258,2.16,2.12,1.047,1.781,3.8,0.381,Visual,4.6,15,0.882
BUCKET SEAT,0.111,0.0,3.333,0.5,0.167,4.278,0.323,0.0,1.495,1.2,0.514,0.958,4.278,0.51,Visual,4.869,18,1.0
FLOWER,0.278,1.167,3.333,1.0,4.389,4.278,0.958,1.689,1.715,1.68,0.916,1.227,4.389,0.285,Olfactory,5.872,18,1.0
MUSH,0.933,2.2,3.333,0.867,1.0,3.467,1.668,1.859,1.676,1.506,1.414,1.642,3.467,0.22,Visual,4.511,15,1.0
SCRUBBED,1.833,0.056,3.333,0.389,0.389,3.5,1.425,0.236,1.879,0.85,0.778,1.724,3.5,0.363,Visual,4.417,18,1.0
HARDHAT,0.444,0.167,3.333,0.278,0.167,3.944,1.149,0.707,1.879,0.752,0.514,1.434,3.944,0.453,Visual,4.619,18,1.0
SNOWY,0.833,0.444,3.333,0.444,0.556,4.889,1.15,1.042,1.609,0.922,0.984,0.323,4.889,0.423,Visual,5.37,18,1.0
FRISK,1.111,0.0,3.333,0.944,0.0,3.222,1.605,0.0,1.97,1.434,0.0,1.987,3.333,0.387,Haptic,4.174,18,1.0
HAIRLESSNESS,0.444,0.056,3.333,0.556,0.167,4.222,1.149,0.236,1.815,1.294,0.707,1.263,4.222,0.475,Visual,4.828,18,1.0
ALMOND,0.278,4.611,3.333,0.333,2.167,4.0,1.179,0.608,1.847,0.84,1.978,1.455,4.611,0.294,Gustatory,5.937,18,1.0
BREEZINESS,2.222,0.0,3.333,1.278,0.611,2.333,1.768,0.0,1.609,1.742,1.461,2.0,3.333,0.341,Haptic,3.98,18,1.0
COLLARBONE,0.0,0.0,3.333,1.056,0.0,3.833,0.0,0.0,1.97,1.662,0.0,1.79,3.833,0.466,Visual,4.556,18,1.0
NUTSHELL,1.381,1.524,3.333,0.238,0.762,3.143,1.658,1.721,1.494,0.539,1.136,1.74,3.333,0.298,Haptic,4.212,21,0.955
LIGHTLY,1.524,0.667,3.333,1.714,0.762,2.048,1.94,1.278,2.082,2.239,1.578,1.962,3.333,0.265,Haptic,3.801,21,1.0
BUTT,0.611,0.333,3.333,0.944,1.111,4.389,1.092,1.188,1.91,1.552,1.491,1.29,4.389,0.378,Visual,4.987,18,1.0
CONTACT LENS,0.222,0.167,3.333,0.222,0.056,3.889,0.732,0.514,1.715,0.548,0.236,1.605,3.889,0.486,Visual,4.577,18,1.0
SEDUCE,3.143,1.524,3.333,3.857,1.476,3.571,1.74,1.861,1.798,1.526,1.94,1.568,3.857,0.141,Interoceptive,5.623,21,1.0
SOFTEN,0.556,0.333,3.333,1.333,0.056,2.389,1.199,0.84,2.029,1.847,0.236,1.65,3.333,0.41,Haptic,3.762,18,1.0
MARBLES,1.611,0.222,3.333,0.389,0.333,3.5,1.754,0.943,1.91,1.243,0.97,1.917,3.5,0.349,Visual,4.383,18,0.947
MASSAGER,1.611,0.167,3.333,2.389,0.222,2.944,1.461,0.707,1.715,2.004,0.732,1.552,3.333,0.297,Haptic,4.316,18,1.0
DINNER PLATE,0.611,0.333,3.333,0.056,0.222,4.611,0.778,1.029,1.847,0.236,0.732,0.778,4.611,0.497,Visual,5.134,18,1.0
BATHTUB,1.278,0.0,3.333,1.444,1.222,4.0,1.994,0.0,1.609,1.886,1.665,1.455,4.0,0.355,Visual,4.762,18,1.0
HUMAN,4.056,0.5,3.333,2.222,1.667,4.722,1.305,1.339,1.68,2.13,1.749,0.461,4.722,0.256,Visual,6.08,18,1.0
COOKING,2.619,4.476,3.333,1.714,4.095,4.0,1.884,0.873,1.713,1.927,1.411,1.265,4.476,0.136,Gustatory,6.561,21,1.0
SOUP BOWL,0.333,1.833,3.333,0.5,1.333,3.944,0.594,2.036,1.645,0.924,1.715,1.349,3.944,0.32,Visual,4.749,18,1.0
FLEECY,0.467,0.067,3.333,0.267,0.267,3.267,1.125,0.258,1.799,0.594,0.704,1.907,3.333,0.426,Haptic,4.161,15,0.714
RUG,0.133,0.0,3.333,0.133,0.133,4.267,0.352,0.0,1.759,0.516,0.352,1.438,4.267,0.533,Visual,4.859,15,1.0
NAIL FILE,1.048,0.0,3.333,0.571,0.19,3.857,1.071,0.0,2.082,1.399,0.68,1.652,3.857,0.429,Visual,4.575,21,1.0
PEBBLE,0.833,0.056,3.333,0.111,0.167,4.333,1.339,0.236,1.455,0.323,0.383,0.907,4.333,0.484,Visual,4.919,18,1.0
DRYING,0.5,0.389,3.333,1.0,0.5,3.222,0.924,0.85,1.188,1.328,0.924,1.555,3.333,0.329,Haptic,4.156,18,0.947
CHILLED,0.389,1.278,3.333,3.167,0.0,2.611,1.243,1.565,1.534,1.724,0.0,1.539,3.333,0.309,Haptic,4.46,18,1.0
LEGWARMER,0.278,0.056,3.333,2.0,0.111,3.5,0.958,0.236,1.645,2.275,0.323,1.581,3.5,0.371,Visual,4.447,18,1.0
TIARA,0.5,0.167,3.333,0.167,0.111,4.222,0.985,0.707,1.97,0.707,0.471,1.592,4.222,0.484,Visual,4.827,18,0.947
GIFT,0.667,0.333,3.333,0.389,0.389,4.5,1.237,0.767,1.749,0.979,0.778,0.924,4.5,0.434,Visual,5.048,18,1.0
JUMPSUIT,0.381,0.0,3.333,0.048,0.095,4.19,0.805,0.0,1.798,0.218,0.301,1.289,4.19,0.521,Visual,4.801,21,1.0
HEAVINESS,0.944,0.278,3.333,2.389,0.389,2.722,1.434,0.958,1.815,2.004,1.037,2.024,3.333,0.304,Haptic,4.156,18,1.0
SHOPPING BASKET,0.467,0.133,3.333,0.267,0.6,4.133,0.915,0.516,1.543,0.799,1.121,1.06,4.133,0.448,Visual,4.762,15,1.0
TALC,0.0,0.0,3.333,0.167,1.417,3.75,0.0,0.0,2.06,0.577,1.782,1.765,3.75,0.433,Visual,4.524,12,0.667
GUINEA PIG,2.619,0.238,3.333,0.333,1.952,4.333,1.83,0.539,1.958,0.796,1.802,1.39,4.333,0.32,Visual,5.24,21,1.0
NEST,0.556,0.5,3.333,0.222,0.556,4.556,0.922,1.465,1.749,0.548,1.042,0.705,4.556,0.446,Visual,5.092,18,1.0
NET,0.944,0.333,3.333,0.333,0.389,3.722,1.514,0.97,1.815,1.029,1.145,1.708,3.722,0.374,Visual,4.474,18,1.0
TOILET BOWL,1.889,0.278,3.333,0.667,2.0,4.5,1.811,0.958,1.572,1.188,1.847,0.618,4.5,0.333,Visual,5.232,18,1.0
PRODUCE,0.651,3.093,3.326,1.047,3.233,3.791,1.232,2.245,1.948,1.745,1.986,1.656,3.791,0.207,Visual,5.384,43,1.0
ANKLE BRACELET,0.591,0.0,3.318,0.591,0.0,3.864,1.26,0.0,1.783,1.368,0.0,1.49,3.864,0.462,Visual,4.557,22,1.0
DRESSER,0.895,0.158,3.316,0.421,0.316,4.158,1.595,0.688,1.734,1.017,0.946,1.167,4.158,0.432,Visual,4.779,19,1.0
POUCH,0.158,0.0,3.316,0.105,0.0,3.632,0.688,0.0,1.493,0.459,0.0,1.383,3.632,0.504,Visual,4.386,19,1.0
FRISBEE,1.0,0.316,3.316,0.526,0.316,3.263,1.826,1.003,2.001,1.264,0.946,2.023,3.316,0.343,Haptic,4.168,19,1.0
UNGREASED,0.632,0.211,3.316,0.105,0.579,2.421,1.383,0.713,1.6,0.459,1.121,1.835,3.316,0.442,Haptic,3.711,19,1.0
GUST,3.158,0.0,3.316,0.895,0.105,1.474,1.463,0.0,1.765,1.696,0.315,1.429,3.316,0.371,Haptic,4.158,19,1.0
FORCE,1.263,0.211,3.316,2.0,0.211,2.737,1.24,0.918,1.916,1.764,0.918,1.759,3.316,0.319,Haptic,4.061,19,1.0
BAKING SHEET,0.895,0.105,3.316,0.053,0.474,4.0,1.243,0.459,1.857,0.229,1.02,1.414,4.0,0.446,Visual,4.661,19,1.0
WATERINESS,1.263,2.316,3.316,0.842,0.211,3.158,1.24,1.857,1.6,1.167,0.631,1.608,3.316,0.28,Haptic,4.362,19,0.864
BACKREST,0.105,0.0,3.316,1.053,0.0,2.947,0.315,0.0,1.6,1.545,0.0,1.58,3.316,0.447,Haptic,3.984,19,1.0
FOLD,0.632,0.053,3.316,0.053,0.053,3.579,1.257,0.229,1.529,0.229,0.229,1.575,3.579,0.459,Visual,4.354,19,1.0
BENCH,0.316,0.0,3.316,0.158,0.211,3.895,1.157,0.0,1.6,0.501,0.535,1.1,3.895,0.493,Visual,4.572,19,1.0
SAUNA,0.789,0.0,3.316,2.579,0.526,3.368,1.316,0.0,1.857,1.71,0.772,1.64,3.368,0.318,Visual,4.522,19,1.0
SHEEPSKIN,0.263,0.211,3.316,0.421,0.632,3.105,0.806,0.713,2.001,1.261,1.116,1.969,3.316,0.391,Haptic,4.057,19,0.95
GRANULATED,0.158,0.789,3.316,0.211,0.263,4.105,0.501,1.398,1.565,0.713,0.806,1.41,4.105,0.446,Visual,4.735,19,1.0
SHOULDER,0.105,0.053,3.316,0.947,0.053,4.053,0.315,0.229,1.376,1.615,0.229,0.97,4.053,0.469,Visual,4.701,19,1.0
TUMMY,1.0,0.105,3.316,2.526,0.421,3.105,1.054,0.315,1.765,1.896,0.902,1.969,3.316,0.307,Haptic,4.373,19,1.0
TWIN BED,0.368,0.105,3.316,0.211,0.316,3.789,0.955,0.459,2.056,0.713,0.749,1.782,3.789,0.455,Visual,4.497,19,1.0
DISHWASHING LIQUID,0.684,0.421,3.316,0.053,3.158,4.368,1.336,1.216,2.056,0.229,1.74,1.165,4.368,0.36,Visual,5.333,19,1.0
CRAYON,0.158,0.316,3.316,0.0,0.895,4.053,0.501,0.478,1.701,0.0,1.286,1.393,4.053,0.464,Visual,4.699,19,1.0
RAKING,2.053,0.211,3.316,0.789,0.474,3.526,1.682,0.631,1.668,1.686,0.964,1.611,3.526,0.32,Visual,4.474,19,1.0
FEATHERLIKE,0.368,0.211,3.316,0.632,0.211,3.053,0.831,0.631,2.001,1.3,0.535,1.84,3.316,0.399,Haptic,4.025,19,1.0
THUMB,0.257,0.2,3.314,0.6,0.086,3.429,0.919,0.473,1.811,1.035,0.373,1.787,3.429,0.424,Visual,4.253,35,1.0
FLOGGING,2.625,0.0,3.312,2.188,0.125,3.688,1.708,0.0,2.089,1.974,0.5,1.887,3.688,0.309,Visual,4.864,16,0.8
GREASELESS,0.688,1.188,3.312,0.188,1.0,2.812,1.138,1.834,1.887,0.544,1.506,2.04,3.312,0.34,Haptic,3.949,16,0.889
SLIPKNOT,1.062,0.0,3.312,0.062,0.0,3.938,1.948,0.0,1.887,0.25,0.0,1.124,3.938,0.47,Visual,4.62,16,0.941
CONSTRICT,0.688,0.0,3.312,2.375,0.0,2.562,0.946,0.0,1.621,1.996,0.0,1.548,3.312,0.371,Haptic,4.059,16,1.0
SIFT,1.188,0.062,3.312,0.125,0.375,3.375,1.721,0.25,1.815,0.342,0.885,1.668,3.375,0.393,Visual,4.245,16,0.941
MUSICAL INSTRUMENT,4.938,0.125,3.312,1.375,0.125,3.938,0.25,0.342,2.024,1.784,0.342,1.34,4.938,0.348,Auditory,6.04,16,1.0
LOUNGE CHAIR,0.312,0.0,3.312,0.625,0.312,4.438,0.793,0.0,1.852,1.408,0.704,1.315,4.438,0.493,Visual,4.987,16,1.0
BRAIDING,0.188,0.25,3.312,0.438,0.25,3.25,0.544,0.775,1.74,0.892,0.775,1.653,3.312,0.407,Haptic,4.137,16,0.842
BABY POWDER,0.125,0.062,3.312,0.188,3.625,2.938,0.5,0.25,1.922,0.75,1.586,1.914,3.625,0.348,Olfactory,4.782,16,1.0
